source_package,target_package,WDS,DD,NWDS,FINAL_SCORE
org.odpi.openmetadata.adapters.connectors.apacheatlas.survey,org.odpi.openmetadata.frameworks.connectors,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.assetcatalog.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.actionauthor.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.assetmaker.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.engineservices.governanceaction.handlers,org.odpi.openmetadata.frameworks.opengovernance.properties,4,1,4.0,2.772588722239781
org.odpi.openmetadata.engineservices.watchdogaction.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.dynamicarchivers.glossary,org.odpi.openmetadata.frameworks.connectors.properties.beans,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.digitalbusiness.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.glossarymanager.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.externallinks.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.servers,org.odpi.openmetadata.commonservices.ffdc.rest,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.notificationmanager.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.myprofile.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.classificationexplorer.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.productcatalog.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.datadesigner.admin,org.odpi.openmetadata.commonservices.multitenant,4,1,4.0,2.772588722239781
org.odpi.openmetadata.viewservices.automatedcuration.converters,org.odpi.openmetadata.viewservices.automatedcuration.properties,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.samples.archiveutilities.businesssystems,org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.properties.instances,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.adapters.connectors.integration.kafkaaudit,org.odpi.openmetadata.adapters.connectors.datastore.basicfile,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.engineservices.watchdogaction.listener,org.odpi.openmetadata.engineservices.watchdogaction.handlers,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.repositoryservices.rest.server,org.odpi.openmetadata.repositoryservices.auditlog,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.viewservices.automatedcuration.handlers,org.odpi.openmetadata.frameworks.openmetadata.properties.resources,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.adapters.connectors.apachekafka.integration,org.odpi.openmetadata.frameworks.openmetadata.properties,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.adapters.connectors.integration.kafkaaudit,org.odpi.openmetadata.adapters.connectors.resource.jdbc,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.samples.archiveutilities.governanceengines,org.odpi.openmetadata.frameworks.opensurvey,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.engineservices.governanceaction.listener,org.odpi.openmetadata.governanceservers.enginehostservices.api,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.opensurvey,org.odpi.openmetadata.frameworks.openmetadata.properties.assets,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.adapters.connectors.integration.jdbc,org.odpi.openmetadata.frameworks.openmetadata.properties,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.adapters.connectors.integration.basicfiles,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.resources,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.commonservices.multitenant,org.odpi.openmetadata.frameworks.opensurvey,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.viewservices.collectionmanager.server,org.odpi.openmetadata.frameworks.openmetadata.properties.datadictionaries,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.adapters.connectors.surveyaction.surveycsv,org.odpi.openmetadata.frameworks.openmetadata.properties.schema,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.viewservices.classificationexplorer.server,org.odpi.openmetadata.frameworks.openmetadata.properties.actors,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.governanceservers.enginehostservices.listener,org.odpi.openmetadata.governanceservers.enginehostservices.api,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.reports.componentid,org.odpi.openmetadata.frameworks.connectors,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.samples.archiveutilities,org.odpi.openmetadata.frameworks.opengovernance,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.samples.archiveutilities,org.odpi.openmetadata.frameworks.opensurvey,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.contentpacks.core,org.odpi.openmetadata.frameworks.opensurvey,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.adapters.connectors.jacquard.tabulardatasets,org.odpi.openmetadata.frameworks.openmetadata.properties.validvalues,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.templates,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.adapters.repositoryservices,org.odpi.openmetadata.frameworks.connectors,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.adapters.connectors.jacquard,org.odpi.openmetadata.frameworks.openmetadata.properties.governance.governanceactions,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.openmetadata.converters,org.odpi.openmetadata.frameworks.openmetadata.reports,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.commonservices.multitenant,org.odpi.openmetadata.frameworks.integration.connectors,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.translations,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.informationsupplychains,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.topics,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.metadatarepositories,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.commonservices.multitenant,org.odpi.openmetadata.frameworks.opengovernance,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.databases,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.viewservices.dataengineer.server,org.odpi.openmetadata.adapters.connectors.jacquard.tabulardatasets,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.frameworks.openmetadata.builders,org.odpi.openmetadata.frameworks.openmetadata.properties.implementations,2,2,2.0,2.1972245773362196
org.odpi.openmetadata.viewservices.governanceofficer.server.spring,org.odpi.openmetadata.frameworkservices.gaf.rest,3,1,3.0,2.0794415416798357
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties.governance,3,1,3.0,2.0794415416798357
org.odpi.openmetadata.contentpacks.core.apacheatlas,org.odpi.openmetadata.frameworks.opensurvey.controls,3,1,3.0,2.0794415416798357
org.odpi.openmetadata.viewservices.solutionarchitect.server.spring,org.odpi.openmetadata.frameworkservices.omf.rest,3,1,3.0,2.0794415416798357
org.odpi.openmetadata.frameworks.openmetadata.properties.lineage,org.odpi.openmetadata.frameworks.openmetadata.properties.actors,3,1,3.0,2.0794415416798357
org.odpi.openmetadata.conformance.tests.repository.instances,org.odpi.openmetadata.frameworks.openmetadata.ffdc,3,1,3.0,2.0794415416798357
org.odpi.openmetadata.accessservices.assetowner.fvt.dataassets,org.odpi.openmetadata.frameworks.openmetadata.ffdc,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.surveyaction.surveycsv,org.odpi.openmetadata.frameworks.opengovernance,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.frameworks.openmetadata.mermaid,org.odpi.openmetadata.frameworks.openmetadata.properties.digitalbusiness,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.commonservices.ffdc.rest,org.odpi.openmetadata.frameworks.connectors,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.accessservices.assetmanager.fvt.dataassets,org.odpi.openmetadata.frameworks.openmetadata.ffdc,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.platformservices.client,org.odpi.openmetadata.frameworks.connectors,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.integration.basicfiles,org.odpi.openmetadata.repositoryservices.ffdc.exception,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.commonservices.ffdc.rest,org.odpi.openmetadata.frameworks.openmetadata.properties.governance.governanceactions,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfolder,org.odpi.openmetadata.frameworks.opengovernance,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties.schema,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.surveyaction.surveyfile,org.odpi.openmetadata.frameworks.opengovernance,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.engineservices.watchdogaction.handlers,org.odpi.openmetadata.frameworks.opengovernance.properties,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties.externalidentifiers,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.conformance.client,org.odpi.openmetadata.frameworks.connectors,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.externalharvesters.harvestopenmetadata,org.odpi.openmetadata.frameworks.openmetadata.properties.glossaries,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.frameworkservices.gaf.client,org.odpi.openmetadata.frameworks.openmetadata.properties,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.unitycatalog.survey,org.odpi.openmetadata.frameworks.opengovernance,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.governanceservers.integrationdaemonservices.client,org.odpi.openmetadata.frameworks.connectors,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.dynamicarchivers.glossary,org.odpi.openmetadata.frameworks.connectors,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.frameworks.opengovernance.connectorcontext,org.odpi.openmetadata.frameworks.openmetadata.properties,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.adapters.connectors.dynamicarchivers.glossary,org.odpi.openmetadata.frameworks.connectors.ffdc,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.repositoryservices.connectors.stores.metadatacollectionstore.utilities,org.odpi.openmetadata.frameworks.openmetadata.search,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.metadatasecurity.connectors,org.odpi.openmetadata.repositoryservices.auditlog,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.frameworks.opengovernance.client,org.odpi.openmetadata.frameworks.openmetadata.properties,2,1,2.0,1.3862943611198906
org.odpi.openmetadata.frameworks.connectors.tabulardatasets,org.odpi.openmetadata.frameworks.openmetadata.types,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.serveroperations.client.rest,org.odpi.openmetadata.frameworks.connectors,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.accessservices.datamanager.fvt.events,org.odpi.openmetadata.frameworks.openmetadata.ffdc,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.contentpacks.core.postgres,org.odpi.openmetadata.adapters.connectors.apachekafka.survey.controls,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.governanceservers.enginehostservices.client,org.odpi.openmetadata.frameworks.connectors,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.accessservices.assetowner.fvt.errorhandling,org.odpi.openmetadata.frameworks.openmetadata.ffdc,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.extractor,org.odpi.openmetadata.repositoryservices.ffdc.exception,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.opengovernance.ffdc,org.odpi.openmetadata.frameworks.openmetadata.ffdc,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.accessservices.digitalarchitecture.fvt.errorhandling,org.odpi.openmetadata.frameworks.openmetadata.ffdc,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.openmetadata.properties.collections,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.reports,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.viewservices.connectionmaker.server,org.odpi.openmetadata.adminservices.configuration.properties,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.engineservices.governanceaction.client.rest,org.odpi.openmetadata.frameworks.connectors,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.openmetadata.mermaid,org.odpi.openmetadata.frameworks.openmetadata.properties.assets,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.viewservices.schemamaker.server,org.odpi.openmetadata.adminservices.configuration.properties,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.adapters.connectors.restclients,org.odpi.openmetadata.frameworks.connectors.ffdc,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.accessservices.digitalarchitecture.fvt.validvalues,org.odpi.openmetadata.frameworks.openmetadata.ffdc,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.adminservices.client.rest,org.odpi.openmetadata.frameworks.connectors,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.openmetadata.mermaid,org.odpi.openmetadata.frameworks.openmetadata.properties.externalidentifiers,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.openmetadata.mermaid,org.odpi.openmetadata.frameworks.openmetadata.properties.feedback,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.engineservices.watchdogaction.handlers,org.odpi.openmetadata.frameworkservices.gaf.client.rest,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.integration.properties,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.connectors,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.accessservices.assetmanager.fvt.externalidentifiers,org.odpi.openmetadata.frameworks.openmetadata.ffdc,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.openmetadata.mermaid,org.odpi.openmetadata.frameworks.openmetadata.properties.assets.processes.actions,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.opengovernance.connectorcontext,org.odpi.openmetadata.frameworks.opengovernance.properties,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.opengovernance.client,org.odpi.openmetadata.frameworks.openmetadata.events,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworks.opengovernance.connectorcontext,org.odpi.openmetadata.frameworks.openmetadata.metadataelements,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.engineservices.repositorygovernance.connector,org.odpi.openmetadata.frameworks.openmetadata.properties,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.contentpacks.core.egeria,org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.platform,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.adapters.connectors.egeriainfrastructure.extractor,org.odpi.openmetadata.commonservices.ffdc.rest,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.serveroperations.client,org.odpi.openmetadata.frameworks.connectors,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworkservices.omf.handlers,org.odpi.openmetadata.repositoryservices.ffdc.exception,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.frameworkservices.omf.client,org.odpi.openmetadata.frameworks.connectors.ffdc,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.accessservices.assetconsumer.samples.readcsvfile,org.odpi.openmetadata.adapters.connectors.datastore.basicfile.ffdc.exception,1,1,1.0,0.6931471805599453
org.odpi.openmetadata.engineservices.watchdogaction.client.rest,org.odpi.openmetadata.frameworks.connectors,1,1,1.0,0.6931471805599453
